"Comment";"Coding";"name";"instruction";"label";"ref_type";"motivation"
"there’s literally no reason to have snoop do this 😭😭😭";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. The use of Snoop likely refers to Snoop Dogg, who is known for his association with cannabis culture, but the comment itself does not explicitly mention drugs or use any slang or emojis that imply drug use."
"there’s literally no reason to have snoop do this 😭😭😭";"0";"context";;"0";"";"The comment does not contain any references to drugs, drug-related slang, or emojis that imply drug use. It expresses a sentiment of confusion or disapproval regarding Snoop Dogg's involvement in carrying the Olympic torch, but does not allude to any drug-related themes."
"The way Snoop rebranded himself needs to be studied. He is most definitely topping the list of hip hop icons";"0";"no context";;"0";"";"The comment discusses Snoop Dogg's rebranding and status in hip hop without any direct or indirect references to drugs. There are no slang terms, emojis, or hidden meanings related to drug culture."
"The way Snoop rebranded himself needs to be studied. He is most definitely topping the list of hip hop icons";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It focuses on Snoop Dogg's rebranding and status in hip hop without any drug-related language or implications."
"Is he French?";"0";"no context";;"0";"";"The comment does not contain any references to drugs, slang, or any related language. It simply asks a question about someone's nationality."
"Is he French?";"0";"context";;"0";"";"The comment does not reference drugs in any form, as it simply asks a question about Snoop Dogg's nationality."
"Why tho";"0";"no context";;"0";"";"The comment 'Why tho' does not contain any references to drugs, slang, or any hidden meanings related to drug use. It appears to be a general expression of confusion or curiosity."
"Why tho";"0";"context";;"0";"";"The comment 'Why tho' does not contain any references to drugs, either directly or indirectly. It appears to be a general expression of confusion or questioning regarding Snoop Dogg carrying the Olympic torch."
"he better light sum with it";"1";"no context";;"1";"slang";"The phrase 'light sum with it' suggests the act of lighting something, which can be interpreted as a reference to smoking, often associated with drugs like marijuana. The use of 'sum' is slang that implies a casual or informal context, further hinting at a drug-related meaning."
"he better light sum with it";"1";"context";;"1";"slang";"The phrase 'light sum with it' is a slang reference that suggests using the Olympic torch to light something, which can be interpreted as a euphemism for smoking marijuana. This indirect reference aligns with Snoop Dogg's well-known association with cannabis culture."
"Nothing about Snoop Dogg says Olympics to me. Congrats to him but why him.";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It discusses Snoop Dogg's association with the Olympics but does not imply any drug-related meanings."
"Nothing about Snoop Dogg says Olympics to me. Congrats to him but why him.";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It expresses confusion about Snoop Dogg's association with the Olympics without any drug-related language."
"He better light one up Dale Gribble style";"2";"no context";;"1";"slang";"The phrase 'light one up' is a common slang expression that typically refers to smoking, often associated with marijuana. The mention of 'Dale Gribble' references a character from the show 'King of the Hill' who is known for his laid-back attitude and association with smoking, which adds an indirect reference to drug culture."
"He better light one up Dale Gribble style";"2";"context";;"1";"slang";"The phrase 'light one up' is a common slang expression that refers to smoking, typically associated with marijuana. The mention of 'Dale Gribble style' adds a layer of cultural reference, as Dale Gribble is a character from the animated series 'King of the Hill' known for his laid-back attitude and association with smoking."
"Having a gang member carry the Olympic torch is a damn shame. Our country is lost in so many ways Smfh.";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It expresses a political opinion about a gang member carrying the Olympic torch, but there are no drug-related terms, slang, or emojis present."
"Having a gang member carry the Olympic torch is a damn shame. Our country is lost in so many ways Smfh.";"0";"context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It expresses a negative opinion about Snoop Dogg carrying the Olympic torch, but does not use any drug-related language, slang, or emojis."
"Talk about coming a long way! Congratulations!!!";"0";"no context";;"0";"";"The comment does not contain any references to drugs, slang, or hidden meanings related to drug use. It simply expresses congratulations and acknowledges progress."
"Talk about coming a long way! Congratulations!!!";"0";"context";;"0";"";"The comment does not contain any references to drugs, slang, or related emojis. It expresses congratulations and acknowledges progress without any hidden meanings."
"😂😂😂😂";"0";"no context";;"0";"";"The comment consists solely of laughing emojis and does not contain any references to drugs, slang, or hidden meanings related to drug use."
"😂😂😂😂";"0";"context";;"0";"none";"The comment consists solely of laughing emojis and does not contain any references to drugs, either directly or indirectly."
"🌵hewlett";"1";"no context";;"0";"";"The comment '🌵hewlett' does not contain any direct or indirect references to drugs. The cactus emoji could symbolize various things, but it does not imply drug use or related slang."
"🌵hewlett";"1";"context";;"1";"emoji";"The cactus emoji (🌵) can be interpreted as a reference to marijuana culture, as cacti are sometimes associated with certain types of cannabis products or lifestyles. This is an indirect reference to drugs."
"Blessed 🔥🔥👅";"1";"no context";;"1";"emoji";"The use of the fire emoji (🔥) can imply something intense or exciting, which is often associated with drug culture. The tongue emoji (👅) can also suggest a playful or suggestive connotation, sometimes linked to drug use or the effects of drugs. However, there are no direct references to drugs in the comment."
"Blessed 🔥🔥👅";"1";"context";;"1";"emoji, cultural innuendo";"The use of the fire emojis (🔥🔥) can imply something intense or exciting, which is often associated with drug culture. The tongue emoji (👅) can also suggest a playful or suggestive connotation, which may hint at drug use indirectly. However, there are no direct references to drugs in the comment."
"Bro stop";"0";"no context";;"0";"";"The comment 'Bro stop' does not contain any references to drugs, slang, or any hidden meanings related to drug use. It appears to be a general expression that could be used in various contexts."
"Bro stop";"0";"context";;"0";"";"The comment 'Bro stop' does not contain any references to drugs, either directly or indirectly. It appears to be a general expression of disbelief or disapproval without any drug-related connotations."
"L move.";"0";"no context";;"0";"";"The comment 'L move' does not contain any direct or indirect references to drugs, slang, or any related emojis. It appears to be a general statement or expression without any drug-related connotation."
"L move.";"0";"context";;"0";"";"The comment 'L move' does not contain any references to drugs, either directly or indirectly. It appears to be a general comment that does not imply any drug-related language."
"What strain will his torch be";"2";"no context";;"1";"slang";"The term 'torch' can be interpreted as slang for a method of consuming cannabis, particularly in reference to a torch lighter used for dabbing concentrates. This suggests an indirect reference to drug use."
"What strain will his torch be";"2";"context";;"1";"slang";"The comment uses the word 'strain,' which is commonly associated with different types of cannabis. This suggests an indirect reference to drugs, particularly marijuana, without explicitly naming it."
"🐐";"0";"no context";;"0";"";"The comment consists solely of a goat emoji, which does not reference drugs directly or indirectly. The goat emoji is often used to signify 'Greatest of All Time' (G.O.A.T.) in a positive context, unrelated to drug culture."
"🐐";"0";"context";;"0";"none";"The comment consists solely of the goat emoji (🐐), which is often used to signify 'Greatest of All Time' and does not reference drugs directly or indirectly."
"Nah y’all scared me !";"0";"no context";;"0";"";"The comment does not contain any references to drugs, slang, or any related emojis. It expresses a feeling of fear but does not imply any drug-related context."
"Nah y’all scared me !";"0";"context";;"0";"";"The comment 'Nah y’all scared me!' does not contain any references to drugs, either directly or indirectly. It appears to express a reaction of surprise or fear, without any drug-related language or implications."
"🐐";"0";"no context";;"0";"";"The comment consists solely of a goat emoji, which does not reference drugs directly or indirectly. The goat emoji is often used to signify 'Greatest of All Time' (G.O.A.T.) in a positive context, unrelated to drug culture."
"🐐";"0";"context";;"0";"none";"The comment consists solely of the goat emoji (🐐), which is often used to signify 'Greatest of All Time' and does not reference drugs directly or indirectly."
"America 🤘🏼";"0";"no context";;"0";"";"The comment 'America 🤘🏼' does not contain any references to drugs, either directly or indirectly. The use of the emoji and the phrase seems to express enthusiasm or patriotism rather than any drug-related connotation."
"America 🤘🏼";"0";"context";;"0";"";"The comment 'America 🤘🏼' does not contain any references to drugs, either directly or indirectly. It expresses a patriotic sentiment with the use of the rock-on emoji, which is commonly associated with music and enthusiasm, rather than drug culture."
"meat😍";"0";"no context";;"0";"";"The comment 'meat😍' does not contain any references to drugs, either directly or indirectly. The use of the heart eyes emoji suggests a strong positive feeling towards meat, but it does not imply any drug-related context."
"meat😍";"0";"context";;"0";"none";"The comment 'meat😍' does not contain any references to drugs, either directly or indirectly. The use of the heart-eyes emoji suggests a positive reaction to 'meat,' which is unrelated to drug culture."
"My glorious king snoop dogg😢";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It expresses admiration for Snoop Dogg, who is known for his association with cannabis culture, but there are no explicit or implicit drug-related terms or symbols in the text."
"My glorious king snoop dogg😢";"0";"context";;"0";"";"The comment expresses admiration for Snoop Dogg but does not contain any references to drugs, either directly or indirectly."
"Side quest Snoop";"0";"no context";;"1";"slang";"The phrase 'Snoop' is often associated with Snoop Dogg, a well-known figure in hip-hop culture who has been openly associated with marijuana. The term 'side quest' could imply a casual or humorous reference to engaging in drug-related activities, suggesting an indirect reference to drug culture."
"Side quest Snoop";"0";"context";;"1";"slang";"The phrase 'Side quest' can be interpreted as a playful reference to Snoop Dogg's well-known association with cannabis culture, suggesting a light-hearted or indirect nod to drug use without explicitly mentioning it."
"All missions completed 😂";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. The phrase 'All missions completed' could imply a sense of accomplishment or humor, but it does not suggest any drug-related context."
"All missions completed 😂";"0";"context";;"1";"humor";"The comment 'All missions completed 😂' can be interpreted as a humorous reference to completing tasks or goals, which could indirectly suggest a sense of accomplishment often associated with drug use culture, especially in the context of Snoop Dogg's persona. The laughing emoji adds a light-hearted tone, hinting at a playful or sarcastic undertone."
"Olympic torch sounds like a crazy strain";"2";"no context";;"1";"slang";"The phrase 'crazy strain' suggests a reference to a type of cannabis, as 'strain' is commonly used in the context of marijuana varieties. The mention of 'Olympic torch' could be interpreted as a playful or humorous name for a strain, indicating an indirect reference to drugs."
"Olympic torch sounds like a crazy strain";"2";"context";;"1";"slang";"The comment uses the phrase 'crazy strain' which is a common slang reference in cannabis culture, suggesting a connection to marijuana without directly naming it. The phrase 'Olympic torch' is playfully linked to a type of cannabis strain, indicating an indirect reference to drugs."
"This man has done everything there is to do in life atp 😅";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. The phrase 'done everything there is to do in life' is a general expression and the emoji used (😅) conveys a light-hearted or humorous tone, but does not imply any drug-related meaning."
"This man has done everything there is to do in life atp 😅";"0";"context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It expresses a general sentiment about Snoop Dogg's accomplishments in life, using the abbreviation 'atp' (at this point) and a laughing emoji, which does not imply drug-related content."
"that’s just a normal lighter for him";"1";"no context";;"1";"slang";"The comment suggests that the lighter is used in a context that implies drug use, as lighters are often associated with smoking substances like marijuana. The phrase 'for him' hints at a specific user who may have a reputation for using the lighter in this way, indicating an indirect reference to drug culture."
"that’s just a normal lighter for him";"1";"context";;"1";"humor";"The comment suggests that Snoop Dogg, known for his association with cannabis culture, would use a lighter for smoking, which is a humorous indirect reference to drug use."
"Lighter in the air doesn’t count Snoop.";"1";"no context";;"1";"slang";"The phrase 'lighter in the air' is a slang reference that suggests the act of smoking, often associated with marijuana. While it does not directly mention drugs, it implies drug use through the context of a lighter being used for smoking."
"Lighter in the air doesn’t count Snoop.";"1";"context";;"1";"slang";"The phrase 'lighter in the air' is a slang reference that suggests the act of smoking, typically associated with marijuana. It implies that while Snoop Dogg may be carrying the Olympic torch, the comment is playfully suggesting that a lighter (often used for smoking) is not a valid torch."
"blud gon smoke it no matter what😹😹😹";"2";"no context";;"1";"slang";"The phrase 'gon smoke it' suggests the act of smoking, which is commonly associated with drug use, particularly marijuana. The use of 'blud' is slang that can refer to a friend or associate, often used in contexts related to street culture. The laughing emojis may indicate a lighthearted or humorous tone, but the reference to smoking implies an indirect connection to drug culture."
"blud gon smoke it no matter what😹😹😹";"2";"context";;"1";"slang";"The comment uses the slang term 'smoke' which is commonly associated with drug use, particularly marijuana. The use of the laughing emojis suggests a humorous or light-hearted tone, indicating that the commenter is making a playful reference to drug culture."
"He bouta spark up off it to";"1";"no context";;"1";"slang";"The phrase 'spark up' is commonly used slang for smoking, particularly in reference to cannabis. While it does not mention drugs directly, it implies drug use indirectly."
"He bouta spark up off it to";"1";"context";;"1";"slang";"The phrase 'spark up' is commonly used as slang for smoking, particularly in reference to cannabis. While it does not directly mention drugs, the context implies drug use."
"Another side quest for the dogg i see";"0";"no context";;"1";"slang";"The phrase 'side quest for the dogg' could be interpreted as a reference to a casual or laid-back lifestyle often associated with drug culture, particularly in relation to the slang term 'dogg' which can imply a friend or companion in certain contexts. While it doesn't directly mention drugs, the language used suggests a connection to a relaxed or recreational state that may imply drug use."
"Another side quest for the dogg i see";"0";"context";;"1";"humor";"The comment uses the phrase 'side quest' in a playful manner, which can imply a reference to Snoop Dogg's well-known persona and lifestyle, often associated with cannabis culture. While it doesn't directly mention drugs, the context and Snoop Dogg's public image suggest an indirect reference."
"He completing all his side missions";"0";"no context";;"1";"slang";"The phrase 'side missions' can be interpreted as a slang reference to engaging in drug-related activities or behaviors, often implying that someone is involved in illicit activities outside of their main responsibilities. It does not directly mention drugs but suggests a hidden meaning."
"He completing all his side missions";"0";"context";;"1";"slang";"The phrase 'completing all his side missions' can be interpreted as a euphemism for engaging in drug-related activities, as 'side missions' is often used in gaming and slang to refer to secondary activities, which can imply drug use or dealing in a humorous or indirect way."
"DOPENESS‼️👊🏿 @snoopdogg";"1";"no context";;"1";"slang";"The term 'DOPENESS' can be interpreted as slang for something being excellent or cool, but it also has a connotation related to drugs, particularly marijuana, given its association with the term 'dope.' The use of the exclamation marks and the fist emoji adds emphasis and excitement, which can further imply a celebratory tone often associated with drug culture."
"DOPENESS‼️👊🏿 @snoopdogg";"1";"context";;"1";"slang";"The term 'DOPENESS' is a slang term that can refer to something being cool or excellent, but it also has a connotation related to drugs, particularly marijuana, which is often referred to as 'dope'. The use of the exclamation marks and the fist emoji adds emphasis and excitement, which can further imply a celebratory tone often associated with drug culture."
"Y’all gonna enjoy my story 😍";"0";"no context";;"0";"";"The comment does not contain any references to drugs, slang, or hidden meanings related to drug use. It expresses excitement about sharing a story without any implications of drug-related content."
"Y’all gonna enjoy my story 😍";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It expresses excitement about sharing a story without any drug-related language or implications."
"😂😂😂 just completing side missions at this point";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. The phrase 'completing side missions' seems to refer to tasks or activities, possibly in a gaming context, and the laughing emojis suggest humor rather than any drug-related meaning."
"😂😂😂 just completing side missions at this point";"0";"context";;"1";"humor";"The comment uses humor to imply that Snoop Dogg's participation in carrying the Olympic torch is a casual or secondary task, which can be interpreted as a light-hearted reference to his well-known association with a laid-back lifestyle often linked to drug culture."
"🔥🔥🔥";"1";"no context";;"0";"";"The comment consists solely of fire emojis, which do not directly or indirectly reference drugs. The emojis could imply excitement or intensity, but they lack any specific drug-related connotation."
"🔥🔥🔥";"1";"context";;"0";"";"The comment consists solely of fire emojis, which do not reference drugs directly or indirectly. The emojis could express excitement or enthusiasm but lack any drug-related connotation."
"bouta light his blunt with the torch";"2";"no context";;"2";"slang";"The comment directly refers to drug use by mentioning 'blunt,' which is a common slang term for a marijuana cigarette. The phrase 'light his blunt' indicates the act of smoking marijuana, and 'torch' suggests using a lighter or a similar device to ignite it."
"bouta light his blunt with the torch";"2";"context";;"2";"slang";"The comment directly references 'blunt,' which is a slang term for a marijuana cigarette. The phrase 'light his blunt with the torch' implies using the Olympic torch to light a marijuana blunt, making it a clear drug-related comment."
"He completed every mission & side quests. It’s like gta 5 they just adding modes to the game for him";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It discusses video game content and comparisons without any hidden meanings related to drug use."
"He completed every mission & side quests. It’s like gta 5 they just adding modes to the game for him";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It discusses video game content and comparisons to 'GTA 5', which is unrelated to drug culture."
"So when they say ""Light it Up"" they mean the torch, not a blunt.#Snoop#Olympics👀💨🤣🇺🇸❤️💯";"2";"no context";;"1";"slang, emoji, humor";"The phrase 'Light it Up' is commonly associated with smoking, particularly in reference to marijuana (blunt). The use of the emoji '💨' suggests smoke, which further implies a drug reference. The comment plays on the double meaning of the phrase, indicating a humorous take on the context of the Olympics versus drug culture."
"So when they say ""Light it Up"" they mean the torch, not a blunt.#Snoop#Olympics👀💨🤣🇺🇸❤️💯";"2";"context";;"1";"slang, humor";"The phrase 'Light it Up' is commonly associated with both lighting a torch and smoking a blunt, which is a slang term for a marijuana cigarette. The use of the emoji '💨' (which often represents smoke) and the laughing emoji '🤣' suggests a humorous take on the double meaning, indicating an indirect reference to drug culture."
"He better use it to light a blunt";"2";"no context";;"2";"slang";"The comment directly references the act of lighting a 'blunt,' which is a slang term for a cigar that has been hollowed out and filled with marijuana. This is a clear indication of drug-related language."
"He better use it to light a blunt";"2";"context";;"1";"slang";"The comment indirectly references drug use by suggesting that Snoop Dogg should use the Olympic torch to light a blunt, which is a slang term for a marijuana cigarette. This implies a connection to drug culture without explicitly naming the drug."
"Snoop still hasn’t 100% completed his life yet 😂😂😂";"0";"no context";;"1";"humor";"The comment indirectly references Snoop Dogg, who is known for his association with cannabis culture. The use of '100%' and the laughing emojis suggest a light-hearted tone, which can imply a connection to drug use without explicitly stating it."
"Snoop still hasn’t 100% completed his life yet 😂😂😂";"0";"context";;"1";"humor";"The comment uses humor to imply that Snoop Dogg's life is still a work in progress, which can be interpreted as a nod to his well-known association with cannabis culture. The laughter emojis suggest a light-hearted tone, hinting at the idea that he may still be engaging in activities related to that culture."
"Yeahhh I… I guess this makes sense";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs, slang, or any related emojis. It appears to be a general expression of agreement or understanding."
"Yeahhh I… I guess this makes sense";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It expresses a vague agreement or understanding without any drug-related language or implications."
"He’s going to smoke it";"2";"no context";;"2";"direct drug name";"The comment directly refers to the act of smoking, which is commonly associated with drug use, particularly with substances like marijuana."
"He’s going to smoke it";"2";"context";;"2";"slang";"The comment directly implies drug use by suggesting that Snoop Dogg will 'smoke' the Olympic torch, which is a slang reference to consuming marijuana."
"It’s not April the 1st though";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It appears to be a straightforward statement without any hidden meanings or implications related to drug use."
"It’s not April the 1st though";"0";"context";;"0";"";"The comment does not reference drugs directly or indirectly. It seems to express disbelief or sarcasm about the announcement, but there are no drug-related terms or implications."
"@snoopdogg lite the blunt with the Olympic flame pleaseeeee";"2";"no context";;"2";"slang";"The comment directly references 'blunt,' which is a slang term for a marijuana cigarette, indicating a clear drug-related context."
"@snoopdogg lite the blunt with the Olympic flame pleaseeeee";"2";"context";;"1";"slang";"The comment uses the slang term 'blunt,' which refers to a cigar that has been hollowed out and filled with marijuana. While it does not directly mention drugs, the context and the request to 'lite the blunt' with the Olympic flame imply a connection to drug use."
"Lebron & Snoop. We winning ❤️";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It mentions LeBron James and Snoop Dogg in a positive context, likely referring to success or victory, but there are no drug-related terms, slang, or emojis present."
"Lebron & Snoop. We winning ❤️";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It expresses excitement about LeBron and Snoop without any drug-related language or innuendo."
"This is gonna be the highest torch bearer in the history of the Olympics";"1";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or any related emojis. It appears to be a straightforward statement about the Olympics."
"This is gonna be the highest torch bearer in the history of the Olympics";"1";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It simply expresses excitement about Snoop Dogg carrying the Olympic torch."
"he js be doing stuff atp";"0";"no context";;"1";"slang";"The phrase 'doing stuff' is vague and can imply engaging in various activities, including drug use, especially in a casual or slang context. The abbreviation 'atp' (at this point) suggests a relaxed attitude towards the subject, which can be associated with drug culture."
"he js be doing stuff atp";"0";"context";;"1";"slang";"The phrase 'doing stuff' is vague and can imply various activities, including drug use, especially in the context of Snoop Dogg, who is known for his association with cannabis culture. This suggests an indirect reference to drug-related activities."
"What he gonna light with the torch?";"1";"no context";;"1";"slang";"The phrase 'light with the torch' can be interpreted as a euphemism for lighting a substance, commonly associated with drugs, particularly in contexts where smoking is involved. While it does not directly mention drugs, the implication is there."
"What he gonna light with the torch?";"1";"context";;"1";"humor";"The comment implies a humorous suggestion that Snoop Dogg might use the Olympic torch to light something other than the Olympic flame, which can be interpreted as a reference to smoking marijuana, a common association with Snoop Dogg's public persona."
"Wat";"0";"no context";;"0";"";"The comment 'Wat' does not contain any references to drugs, slang, or any related language. It appears to be a simple expression of confusion or surprise without any drug-related connotation."
"Wat";"0";"context";;"0";"";"The comment 'Wat' does not contain any references to drugs, slang, or any related language. It appears to be a misspelling or shorthand for 'What' and does not imply any drug-related context."
"Well….this sounds bout rite considering the circus around ur presidential election";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It discusses a political situation without any drug-related context."
"Well….this sounds bout rite considering the circus around ur presidential election";"0";"context";;"0";"";"The comment does not reference drugs directly or indirectly. It discusses the context of a presidential election and uses the term 'circus' to imply chaos or spectacle, but there are no drug-related terms, slang, or innuendos present."
"🤨";"0";"no context";;"0";"";"The comment consists solely of an emoji that expresses skepticism or confusion, without any direct or indirect references to drugs."
"🤨";"0";"context";;"0";"not applicable";"The comment consists solely of an emoji that expresses skepticism or confusion, without any direct or indirect references to drugs."
"😂😂😂😂😂🔥🔥🔥🔥🔥🔥";"1";"no context";;"0";"";"The comment consists solely of laughing and fire emojis, which do not contain any direct or indirect references to drugs. The emojis could be interpreted in various ways, but there are no clear indications of drug-related language."
"😂😂😂😂😂🔥🔥🔥🔥🔥🔥";"1";"context";;"1";"emoji";"The use of fire emojis (🔥) can be interpreted as a reference to smoking or drugs, as fire is often associated with lighting substances. The laughing emojis (😂) could suggest humor or sarcasm about the situation, hinting at a light-hearted take on Snoop Dogg's involvement with the Olympic torch."
"Who let bro near Olympic level smoke 😭";"1";"no context";;"1";"slang";"The phrase 'Olympic level smoke' suggests a high quality or intense experience related to smoking, which can be interpreted as a reference to drug use, particularly marijuana. The use of 'smoke' in this context is slang that indirectly implies drug-related activity."
"Who let bro near Olympic level smoke 😭";"1";"context";;"1";"slang";"The comment uses the word 'smoke' which can be interpreted as a slang reference to smoking marijuana, especially in the context of Snoop Dogg, who is known for his association with cannabis culture. The use of 'bro' and the crying emoji adds a humorous tone, suggesting a light-hearted take on the situation."
"Let Trump carry a flag 💪🏻";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug-related slang, or emojis that suggest drug use. It simply expresses support for Trump carrying a flag."
"Let Trump carry a flag 💪🏻";"0";"context";;"0";"";"The comment does not reference drugs directly or indirectly. It mentions Trump and a flag, which does not imply any drug-related language or meanings."
"hell yeah😂";"0";"no context";;"0";"";"The comment 'hell yeah😂' does not contain any direct or indirect references to drugs. The use of 'hell yeah' expresses enthusiasm or agreement, and the laughing emoji adds a humorous tone, but there are no drug-related terms or implications present."
"hell yeah😂";"0";"context";;"0";"";"The comment 'hell yeah😂' does not contain any direct or indirect references to drugs. The use of 'hell yeah' expresses enthusiasm or agreement, and the laughing emoji adds a humorous tone, but there are no drug-related terms or implications present."
"Needs to light the biggest blunt on it";"2";"no context";;"2";"slang";"The comment directly references a 'blunt,' which is a common slang term for a marijuana cigarette. The phrase 'light the biggest blunt' clearly indicates a drug-related context."
"Needs to light the biggest blunt on it";"2";"context";;"1";"slang";"The comment uses the slang term 'blunt,' which refers to a cigar that has been hollowed out and filled with marijuana. This is an indirect reference to drug use, as it implies the act of smoking marijuana without explicitly naming the drug."
"Why?";"0";"no context";;"0";"";"The comment 'Why?' does not contain any references to drugs, slang, or any related language. It is a simple question without any context suggesting drug-related content."
"Why?";"0";"context";;"0";"";"The comment does not contain any references to drugs, slang, or related emojis. It appears to be a straightforward expression of excitement or support for Snoop Dogg carrying the Olympic torch."
"So that's why he was running...";"0";"no context";;"1";"humor";"The comment suggests a humorous interpretation of someone's behavior (running) that could imply they were under the influence of something, but it does not directly mention drugs. The phrase 'that's why he was running' can be seen as a playful nod to the idea of someone being high or in a hurry due to drug use."
"So that's why he was running...";"0";"context";;"1";"humor";"The comment suggests a humorous interpretation of Snoop Dogg's activity (running) as being influenced by drug use, which is a common stereotype associated with him. It does not directly mention drugs but implies it indirectly through the context."
"♿️";"0";"no context";;"0";"";"The comment consists solely of a wheelchair emoji, which does not reference drugs directly or indirectly. It appears to be a neutral symbol without any drug-related connotation."
"♿️";"0";"context";;"0";"none";"The comment consists solely of a wheelchair emoji, which does not reference drugs directly or indirectly. It appears to be unrelated to the context of Snoop Dogg carrying the Olympic torch."
"Doing major things 🙌";"0";"no context";;"0";"";"The comment 'Doing major things 🙌' does not contain any direct or indirect references to drugs. The phrase is general and could refer to achievements or positive actions, and the emoji used (🙌) typically signifies celebration or praise, not drug-related content."
"Doing major things 🙌";"0";"context";;"0";"";"The comment 'Doing major things 🙌' does not contain any references to drugs, either directly or indirectly. The use of the emoji 🙌 suggests celebration or excitement, but it does not imply any drug-related meaning."
"Hope he lights a blizzy with the torch";"1";"no context";;"1";"slang";"The term 'blizzy' is slang for a blunt, which is a type of cannabis cigarette. The comment indirectly references drug use by suggesting the lighting of a blunt with a torch."
"Hope he lights a blizzy with the torch";"1";"context";;"1";"slang";"The term 'blizzy' is slang for a blunt, which is a type of marijuana cigarette. The comment indirectly references drug use by suggesting that Snoop Dogg might use the Olympic torch to light a blunt."
"What a joke lmao.USA are really a joke country";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It expresses an opinion about the USA but does not imply any drug-related meaning."
"What a joke lmao.USA are really a joke country";"0";"context";;"0";"";"The comment does not contain any references to drugs, drug-related slang, or emojis. It expresses a negative opinion about the USA but does not imply anything related to drug use."
"He’s on the national smoking team";"2";"no context";;"1";"slang";"The phrase 'national smoking team' can be interpreted as a euphemism for drug use, particularly marijuana, as it suggests a group associated with smoking. While it does not directly mention drugs, the context implies a connection to drug culture."
"He’s on the national smoking team";"2";"context";;"1";"slang";"The phrase 'national smoking team' is a humorous and indirect reference to drug use, particularly marijuana, which is commonly associated with Snoop Dogg. It suggests a playful nod to his well-known persona as a cannabis enthusiast without explicitly mentioning drugs."
"Or about go back American Song Contest instead";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug-related slang, or any other indicators that would suggest a connection to drug culture."
"Or about go back American Song Contest instead";"0";"context";;"0";"none";"The comment does not contain any references to drugs, drug-related slang, or any other indicators of drug use. It simply suggests an alternative event (American Song Contest) without any hidden meanings."
"Amazing 🙌🙌🙌🙌";"0";"no context";;"0";"";"The comment 'Amazing 🙌🙌🙌🙌' does not contain any references to drugs, either directly or indirectly. The use of the word 'Amazing' and the clapping hands emoji are expressions of enthusiasm or approval, with no hidden meanings related to drug culture."
"Amazing 🙌🙌🙌🙌";"0";"context";;"0";"";"The comment 'Amazing 🙌🙌🙌🙌' does not contain any references to drugs, either directly or indirectly. The use of the word 'Amazing' and the clapping hands emoji expresses excitement or approval without any drug-related connotation."
"Hip Hop wins again..";"0";"no context";;"0";"";"The comment 'Hip Hop wins again' does not contain any direct or indirect references to drugs. It appears to celebrate the success of hip hop culture without any drug-related language or implications."
"Hip Hop wins again..";"0";"context";;"0";"";"The comment 'Hip Hop wins again' does not contain any direct or indirect references to drugs. It celebrates the success of hip hop culture but does not imply any drug-related meanings."
"🔥🔥🔥 Blaze it up. lol";"2";"no context";;"1";"slang";"The phrase 'Blaze it up' is a common slang expression that refers to smoking marijuana. The use of fire emojis (🔥) further emphasizes the act of lighting up, which is often associated with drug use. The 'lol' suggests a humorous tone, indicating that the comment is likely meant to be lighthearted but still contains a reference to drug culture."
"🔥🔥🔥 Blaze it up. lol";"2";"context";;"1";"slang";"The phrase 'Blaze it up' is a common slang expression that refers to smoking marijuana. The use of fire emojis (🔥) further emphasizes the reference to smoking, making it an indirect reference to drug use."
"Huh 😂";"0";"no context";;"0";"";"The comment 'Huh 😂' does not contain any references to drugs, either directly or indirectly. The use of 'Huh' suggests confusion or surprise, and the laughing emoji indicates humor, but there are no drug-related terms or implications present."
